"time_key","transactions","monthly_revenue","avg_transaction_value"
T093217,5,689.0,137.8
T093218,10,1690.5,169.05
T093219,11,1424.25,129.47727272727272
T09322,14,1289.0,92.07142857142857
T093220,15,2046.75,136.45
T093221,6,549.0,91.5
T093222,8,503.25,62.90625
T093223,11,1104.25,100.38636363636364
T093224,14,2001.25,142.94642857142858
T093225,7,454.5,64.92857142857143
T093226,10,785.0,78.5
T093227,15,1704.25,113.61666666666666
T093228,11,1023.0,93.0
T093229,8,862.25,107.78125
T09323,13,1293.0,99.46153846153847
T093230,3,59.25,19.75
T093231,5,894.0,178.8
T093232,14,1202.0,85.85714285714286
T093233,5,487.75,97.55
T093234,13,1656.5,127.42307692307692
T093235,10,955.0,95.5
T093236,11,822.75,74.79545454545455
T093237,7,1104.5,157.78571428571428
T093238,10,740.25,74.025
T093239,9,1176.5,130.72222222222223
T09324,8,1080.0,135.0
T093240,14,2210.0,157.85714285714286
T093241,10,918.0,91.8
T093242,9,887.0,98.55555555555556
T093243,12,1712.5,142.70833333333334
T093244,11,1136.25,103.29545454545455
T093245,15,1924.0,128.26666666666668
T093246,14,1668.75,119.19642857142857
T093247,10,1269.75,126.975
T093248,12,1520.0,126.66666666666667
T093249,10,944.0,94.4
T09325,7,847.75,121.10714285714286
T093250,22,2228.25,101.2840909090909
T093251,7,391.75,55.964285714285715
T093252,13,1428.25,109.86538461538461
T093253,11,859.75,78.1590909090909
T093254,7,640.0,91.42857142857143
T093255,8,776.25,97.03125
T093256,12,734.75,61.229166666666664
T093257,9,1035.5,115.05555555555556
T093258,11,718.25,65.29545454545455
T093259,7,572.25,81.75
T09326,11,1429.25,129.9318181818182
T093260,13,1192.5,91.73076923076923
T093261,12,1454.0,121.16666666666667
T093262,18,2404.25,133.56944444444446
T093263,13,1423.5,109.5
T093264,6,467.0,77.83333333333333
T093265,6,1148.75,191.45833333333334
T093266,12,839.75,69.97916666666667
T093267,11,1311.75,119.25
T093268,9,1039.25,115.47222222222223
T093269,5,790.5,158.1
T09327,11,1180.0,107.27272727272727
T093270,9,685.5,76.16666666666667
T093271,11,1012.75,92.06818181818181
T093272,8,1235.25,154.40625
T093273,11,1259.0,114.45454545454545
T093274,9,1158.25,128.69444444444446
T093275,13,1512.5,116.34615384615384
T093276,13,1316.75,101.28846153846153
T093277,12,960.75,80.0625
T093278,6,549.0,91.5
T093279,7,441.5,63.07142857142857
T09328,14,2027.75,144.83928571428572
T093280,6,362.5,60.416666666666664
T093281,10,801.25,80.125
T093282,11,1407.75,127.97727272727273
T093283,13,1337.25,102.86538461538461
T093284,14,1632.0,116.57142857142857
T093285,8,822.0,102.75
T093286,7,655.25,93.60714285714286
T093287,11,1404.0,127.63636363636364
T093288,14,1157.25,82.66071428571429
T093289,7,658.0,94.0
T09329,10,924.5,92.45
T093290,11,1484.5,134.95454545454547
T093291,10,1467.0,146.7
T093292,15,1748.0,116.53333333333333
T093293,4,363.0,90.75
T093294,12,1244.75,103.72916666666667
T093295,8,598.0,74.75
T093296,9,620.5,68.94444444444444
T093297,4,423.0,105.75
T093298,6,1132.5,188.75
T093299,14,2016.25,144.01785714285714
T09330,13,1306.75,100.51923076923077
T093300,9,1051.5,116.83333333333333
T093301,10,724.75,72.475
T093302,8,1318.0,164.75
T093303,9,643.75,71.52777777777777
T093304,12,1480.0,123.33333333333333
T093305,13,1376.5,105.88461538461539
T093306,7,949.25,135.60714285714286
T093307,8,1207.5,150.9375
T093308,9,813.75,90.41666666666667
T093309,6,480.5,80.08333333333333
T09331,12,1340.75,111.72916666666667
T093310,15,1155.0,77.0
T093311,9,953.0,105.88888888888889
T093312,13,1575.5,121.1923076923077
T093313,9,1450.75,161.19444444444446
T093314,11,1036.75,94.25
T093315,9,1307.5,145.27777777777777
T093316,12,1435.0,119.58333333333333
T093317,11,1055.25,95.93181818181819
T093318,17,1451.0,85.3529411764706
T093319,4,164.0,41.0
T09332,10,1210.0,121.0
T093320,17,1881.5,110.67647058823529
T093321,10,787.0,78.7
T093322,5,661.75,132.35
T093323,7,728.75,104.10714285714286
T093324,15,1530.0,102.0
T093325,10,586.0,58.6
T093326,8,1084.75,135.59375
T093327,9,717.5,79.72222222222223
T093328,4,626.0,156.5
T093329,12,1414.0,117.83333333333333
T09333,11,1078.5,98.04545454545455
T093330,9,957.0,106.33333333333333
T093331,8,1051.25,131.40625
T093332,8,729.75,91.21875
T093333,6,534.5,89.08333333333333
T093334,11,589.5,53.59090909090909
T093335,11,1348.0,122.54545454545455
T093336,10,1355.0,135.5
T093337,13,1584.75,121.90384615384616
T093338,7,442.0,63.142857142857146
T093339,10,1019.5,101.95
T09334,8,895.0,111.875
T093340,9,817.75,90.86111111111111
T093341,15,2079.0,138.6
T093342,9,1345.75,149.52777777777777
T093343,9,882.25,98.02777777777777
T093344,15,1372.25,91.48333333333333
T093345,9,871.0,96.77777777777777
T093346,10,1146.25,114.625
T093347,7,721.5,103.07142857142857
T093348,13,1002.25,77.09615384615384
T093349,11,880.0,80.0
T09335,10,868.0,86.8
T093350,7,356.0,50.857142857142854
T093351,1,128.0,128.0
T093352,11,975.75,88.70454545454545
T093353,9,621.0,69.0
T093354,10,958.5,95.85
T093355,15,1630.25,108.68333333333334
T093356,7,624.0,89.14285714285714
T093357,9,1346.0,149.55555555555554
T093358,8,659.0,82.375
T093359,10,1573.25,157.325
T09336,12,968.5,80.70833333333333
T093360,9,1299.75,144.41666666666666
T093361,18,1937.5,107.63888888888889
T093362,10,692.5,69.25
T093363,9,1492.0,165.77777777777777
T093364,7,725.0,103.57142857142857
T093365,10,796.0,79.6
T093366,14,1498.25,107.01785714285714
T093367,8,946.25,118.28125
T093368,11,1210.75,110.06818181818181
T093369,14,834.0,59.57142857142857
T09337,8,962.0,120.25
T093370,11,969.0,88.0909090909091
T093371,7,557.0,79.57142857142857
T093372,10,953.0,95.3
T093373,17,1856.0,109.17647058823529
T093374,12,1411.25,117.60416666666667
T093375,7,1068.75,152.67857142857142
T093376,6,744.0,124.0
T093377,14,1923.0,137.35714285714286
T093378,9,800.5,88.94444444444444
T093379,8,731.25,91.40625
T09338,13,1155.0,88.84615384615384
T093380,18,1871.0,103.94444444444444
T093381,5,437.0,87.4
T093382,12,1360.25,113.35416666666667
T093383,11,1229.75,111.79545454545455
T093384,12,1174.25,97.85416666666667
T093385,13,1488.5,114.5
T093386,7,271.5,38.785714285714285
T093387,16,1337.25,83.578125
T093388,9,702.75,78.08333333333333
T093389,5,361.5,72.3
T09339,9,917.75,101.97222222222223
T093390,7,490.5,70.07142857142857
T093391,9,1077.5,119.72222222222223
T093392,11,1403.75,127.61363636363636
T093393,16,1505.0,94.0625
T093394,7,744.25,106.32142857142857
T093395,8,673.75,84.21875
T093396,11,881.0,80.0909090909091
T093397,12,1352.25,112.6875
T093398,2,185.5,92.75
T093399,7,389.75,55.67857142857143
T09340,5,629.5,125.9
T093400,7,990.0,141.42857142857142
T093401,8,1046.0,130.75
T093402,11,1221.5,111.04545454545455
T093403,17,1528.25,89.8970588235294
T093404,12,1328.0,110.66666666666667
T093405,9,1148.0,127.55555555555556
T093406,14,1867.0,133.35714285714286
T093407,10,1467.75,146.775
T093408,14,1327.0,94.78571428571429
T093409,8,1198.0,149.75
T09341,10,1021.5,102.15
T093410,8,1513.0,189.125
T093411,10,1030.0,103.0
T093412,11,893.0,81.18181818181819
T093413,13,1181.75,90.90384615384616
T093414,11,867.0,78.81818181818181
T093415,8,1080.0,135.0
T093416,16,2193.75,137.109375
T093417,8,1290.0,161.25
T093418,4,463.0,115.75
T093419,12,1126.5,93.875
T09342,15,1252.25,83.48333333333333
T093420,7,899.25,128.46428571428572
T093421,12,988.75,82.39583333333333
T093422,12,1421.0,118.41666666666667
T093423,5,695.0,139.0
T093424,8,1256.0,157.0
T093425,12,1397.25,116.4375
T093426,4,435.0,108.75
T093427,12,1455.75,121.3125
T093428,10,753.0,75.3
T093429,10,1424.5,142.45
T09343,15,1674.25,111.61666666666666
T093430,6,621.0,103.5
T093431,13,1496.25,115.09615384615384
T093432,13,934.0,71.84615384615384
T093433,13,1333.0,102.53846153846153
T093434,6,623.0,103.83333333333333
T093435,3,234.5,78.16666666666667
T093436,4,256.0,64.0
T093437,6,1103.0,183.83333333333334
T093438,12,2051.0,170.91666666666666
T093439,11,1153.0,104.81818181818181
T09344,5,714.0,142.8
T093440,6,523.5,87.25
T093441,10,689.75,68.975
T093442,13,1626.75,125.13461538461539
T093443,9,1204.5,133.83333333333334
T093444,8,892.25,111.53125
T093445,8,973.0,121.625
T093446,13,1224.5,94.1923076923077
T093447,12,1281.0,106.75
T093448,15,1156.25,77.08333333333333
T093449,11,1238.0,112.54545454545455
T09345,13,1097.75,84.4423076923077
T093450,13,1218.5,93.73076923076923
T093451,9,901.5,100.16666666666667
T093452,17,1785.25,105.01470588235294
T093453,10,832.25,83.225
T093454,7,950.0,135.71428571428572
T093455,12,1327.25,110.60416666666667
T093456,11,1237.0,112.45454545454545
T093457,9,790.75,87.86111111111111
T093458,6,448.0,74.66666666666667
T093459,10,1350.75,135.075
T09346,15,1465.0,97.66666666666667
T093460,11,1243.25,113.02272727272727
T093461,7,721.0,103.0
T093462,10,747.5,74.75
T093463,13,1298.0,99.84615384615384
T093464,14,1361.0,97.21428571428571
T093465,13,1567.25,120.5576923076923
T093466,15,1535.75,102.38333333333334
T093467,9,724.25,80.47222222222223
T093468,10,965.0,96.5
T093469,5,474.5,94.9
T09347,10,577.25,57.725
T093470,10,1323.0,132.3
T093471,14,1320.75,94.33928571428571
T093472,6,700.0,116.66666666666667
T093473,6,746.5,124.41666666666667
T093474,10,1507.75,150.775
T093475,16,1518.0,94.875
T093476,7,715.0,102.14285714285714
T093477,7,698.75,99.82142857142857
T093478,6,712.5,118.75
T093479,11,903.25,82.11363636363636
T09348,10,799.25,79.925
T093480,12,1005.0,83.75
T093481,4,354.0,88.5
T093482,6,688.75,114.79166666666667
T093483,6,274.0,45.666666666666664
T093484,14,1817.25,129.80357142857142
T093485,9,1180.75,131.19444444444446
T093486,16,1414.75,88.421875
T093487,11,826.0,75.0909090909091
T093488,11,1163.25,105.75
T093489,12,792.75,66.0625
T09349,11,1543.75,140.3409090909091
T093490,9,608.0,67.55555555555556
T093491,6,405.0,67.5
T093492,8,959.0,119.875
T093493,15,1531.0,102.06666666666666
T093494,16,1989.25,124.328125
T093495,8,728.0,91.0
T093496,9,1365.75,151.75
T093497,5,1003.5,200.7
T093498,11,1052.0,95.63636363636364
T093499,8,705.5,88.1875
T09350,7,679.75,97.10714285714286
T093500,9,1577.0,175.22222222222223
T093501,11,1070.25,97.29545454545455
T093502,11,1320.0,120.0
T093503,11,1359.0,123.54545454545455
T093504,5,618.5,123.7
T093505,8,694.5,86.8125
T093506,6,518.75,86.45833333333333
T093507,12,661.25,55.104166666666664
T093508,9,989.5,109.94444444444444
T093509,7,820.25,117.17857142857143
T09351,15,1593.5,106.23333333333333
T093510,11,1462.75,132.97727272727272
T093511,8,585.0,73.125
T093512,9,1033.0,114.77777777777777
T093513,13,1636.0,125.84615384615384
T093514,13,1565.0,120.38461538461539
T093515,9,814.5,90.5
T093516,13,1321.5,101.65384615384616
T093517,8,534.5,66.8125
T093518,6,517.0,86.16666666666667
T093519,9,1298.75,144.30555555555554
T09352,11,1313.0,119.36363636363636
T093520,8,1140.0,142.5
T093521,15,1822.5,121.5
T093522,9,947.25,105.25
T093523,6,748.0,124.66666666666667
T093524,10,1207.5,120.75
T093525,12,1116.75,93.0625
T093526,11,1043.0,94.81818181818181
T093527,6,571.0,95.16666666666667
T093528,9,454.25,50.47222222222222
T093529,10,973.0,97.3
T09353,9,724.5,80.5
T093530,7,779.5,111.35714285714286
T093531,6,655.0,109.16666666666667
T093532,8,1117.0,139.625
T093533,12,995.25,82.9375
T093534,9,832.25,92.47222222222223
T093535,11,1438.5,130.77272727272728
T093536,9,1271.5,141.27777777777777
T093537,5,263.0,52.6
T093538,7,718.0,102.57142857142857
T093539,11,946.5,86.04545454545455
T09354,8,727.25,90.90625
T093540,11,1318.25,119.8409090909091
T093541,13,1302.5,100.1923076923077
T093542,8,951.5,118.9375
T093543,14,1314.0,93.85714285714286
T093544,11,885.0,80.45454545454545
T093545,8,391.0,48.875
T093546,12,1273.0,106.08333333333333
T093547,7,519.0,74.14285714285714
T093548,15,1785.75,119.05
T093549,17,1715.25,100.8970588235294
T09355,6,288.0,48.0
T093550,10,868.75,86.875
T093551,9,1257.25,139.69444444444446
T093552,5,482.25,96.45
T093553,12,1176.0,98.0
T093554,8,795.0,99.375
T093555,8,894.0,111.75
T093556,11,1109.25,100.8409090909091
T093557,10,763.75,76.375
T093558,14,1765.25,126.08928571428571
T093559,7,394.5,56.357142857142854
T09356,8,544.0,68.0
T093560,17,1452.75,85.45588235294117
T093561,13,1349.75,103.82692307692308
T093562,10,1257.25,125.725
T093563,14,1335.75,95.41071428571429
T093564,8,682.25,85.28125
T093565,14,1247.25,89.08928571428571
T093566,13,1155.0,88.84615384615384
T093567,8,489.0,61.125
T093568,17,2015.25,118.54411764705883
T093569,6,330.0,55.0
T09357,11,963.5,87.5909090909091
T093570,14,1315.5,93.96428571428571
T093571,9,618.25,68.69444444444444
T093572,10,996.25,99.625
T093573,13,1367.0,105.15384615384616
T093574,13,1785.5,137.34615384615384
T093575,9,1034.0,114.88888888888889
T093576,5,680.5,136.1
T093577,11,825.75,75.06818181818181
T093578,10,1093.75,109.375
T093579,9,1030.0,114.44444444444444
T09358,7,818.25,116.89285714285714
T093580,12,789.0,65.75
T093581,18,1715.0,95.27777777777777
T093582,6,367.0,61.166666666666664
T093583,10,1166.75,116.675
T093584,5,537.0,107.4
T093585,8,859.75,107.46875
T093586,10,1352.5,135.25
T093587,7,1081.0,154.42857142857142
T093588,4,252.5,63.125
T093589,12,1602.0,133.5
T09359,13,1549.0,119.15384615384616
T093590,9,786.5,87.38888888888889
T093591,8,545.75,68.21875
T093592,1,198.0,198.0
T093593,11,1009.75,91.79545454545455
T093594,7,848.0,121.14285714285714
T093595,13,1128.0,86.76923076923077
T093596,14,1185.0,84.64285714285714
T093597,15,1498.0,99.86666666666666
T093598,6,255.0,42.5
T093599,8,1254.0,156.75
T09360,12,1281.25,106.77083333333333
T093600,14,1768.25,126.30357142857143
T093601,12,1448.25,120.6875
T093602,13,1182.25,90.9423076923077
T093603,12,1190.0,99.16666666666667
T093604,6,712.0,118.66666666666667
T093605,8,771.25,96.40625
T093606,7,505.5,72.21428571428571
T093607,12,1186.0,98.83333333333333
T093608,15,1725.0,115.0
T093609,6,824.0,137.33333333333334
T09361,10,742.75,74.275
T093610,9,1018.0,113.11111111111111
T093611,5,465.0,93.0
T093612,4,310.0,77.5
T093613,6,641.75,106.95833333333333
T093614,11,1388.0,126.18181818181819
T093615,9,725.0,80.55555555555556
T093616,8,1206.0,150.75
T093617,16,1424.5,89.03125
T093618,8,844.0,105.5
T093619,8,499.5,62.4375
T09362,16,1486.75,92.921875
T093620,11,993.75,90.3409090909091
T093621,6,534.5,89.08333333333333
T093622,10,807.25,80.725
T093623,7,1157.0,165.28571428571428
T093624,7,598.5,85.5
T093625,6,950.0,158.33333333333334
T093626,11,1818.0,165.27272727272728
T093627,13,1330.25,102.32692307692308
T093628,8,912.5,114.0625
T093629,17,2616.25,153.89705882352942
T09363,9,817.25,90.80555555555556
T093630,12,1667.0,138.91666666666666
T093631,12,1512.25,126.02083333333333
T093632,9,987.0,109.66666666666667
T093633,13,1177.0,90.53846153846153
T093634,8,624.75,78.09375
T093635,5,517.0,103.4
T093636,14,1129.5,80.67857142857143
T093637,9,1197.5,133.05555555555554
T093638,10,962.5,96.25
T093639,7,759.5,108.5
T09364,7,383.0,54.714285714285715
T093640,13,1583.0,121.76923076923077
T093641,13,1482.5,114.03846153846153
T093642,12,1704.75,142.0625
T093643,10,1179.0,117.9
T093644,10,1381.0,138.1
T093645,8,899.0,112.375
T093646,9,877.25,97.47222222222223
T093647,12,1498.75,124.89583333333333
T093648,6,738.0,123.0
T093649,12,2089.75,174.14583333333334
T09365,9,1017.0,113.0
T093650,7,403.0,57.57142857142857
T093651,8,868.0,108.5
T093652,9,1004.0,111.55555555555556
T093653,14,1202.0,85.85714285714286
T093654,7,625.5,89.35714285714286
T093655,7,641.25,91.60714285714286
T093656,11,1133.75,103.06818181818181
T093657,10,735.0,73.5
T093658,9,1784.0,198.22222222222223
T093659,14,1334.25,95.30357142857143
T09366,12,1224.5,102.04166666666667
T093660,12,1083.5,90.29166666666667
T093661,6,521.0,86.83333333333333
T093662,8,722.0,90.25
T093663,5,444.0,88.8
T093664,10,1044.75,104.475
T093665,9,874.5,97.16666666666667
T093666,13,860.5,66.1923076923077
T093667,8,1025.25,128.15625
T093668,8,745.25,93.15625
T093669,12,1278.0,106.5
T09367,8,884.5,110.5625
T093670,8,459.5,57.4375
T093671,8,537.75,67.21875
T093672,8,676.5,84.5625
T093673,7,584.25,83.46428571428571
T093674,19,2259.0,118.89473684210526
T093675,6,521.5,86.91666666666667
T093676,15,1632.5,108.83333333333333
T093677,11,2304.0,209.45454545454547
T093678,9,1013.75,112.63888888888889
T093679,20,2466.75,123.3375
T09368,9,1073.0,119.22222222222223
T093680,9,570.75,63.416666666666664
T093681,13,1495.25,115.01923076923077
T093682,8,787.25,98.40625
T093683,10,1374.5,137.45
T093684,4,628.25,157.0625
T093685,8,852.25,106.53125
T093686,11,1040.75,94.61363636363636
T093687,16,1989.5,124.34375
T093688,15,1700.5,113.36666666666666
T093689,12,1008.25,84.02083333333333
T09369,13,1111.0,85.46153846153847
T093690,11,1010.75,91.88636363636364
T093691,11,1841.0,167.36363636363637
T093692,5,519.75,103.95
T093693,10,1006.0,100.6
T093694,12,1261.5,105.125
T093695,10,1119.5,111.95
T093696,9,943.75,104.86111111111111
T093697,9,592.25,65.80555555555556
T093698,15,1822.25,121.48333333333333
T093699,9,645.5,71.72222222222223
T09370,6,697.0,116.16666666666667
T093700,11,900.75,81.88636363636364
T093701,5,519.0,103.8
T093702,10,947.0,94.7
T093703,6,402.0,67.0
T093704,7,720.0,102.85714285714286
T093705,9,661.5,73.5
T093706,10,1140.75,114.075
T093707,8,946.0,118.25
T093708,3,320.0,106.66666666666667
T093709,11,1698.0,154.36363636363637
T09371,16,1518.25,94.890625
T093710,5,787.0,157.4
T093711,11,691.25,62.84090909090909
T093712,10,675.75,67.575
T093713,6,737.0,122.83333333333333
T093714,12,1142.0,95.16666666666667
T093715,15,1433.75,95.58333333333333
T093716,11,1184.0,107.63636363636364
T093717,12,1968.25,164.02083333333334
T093718,12,1000.75,83.39583333333333
T093719,10,1484.0,148.4
T09372,5,491.5,98.3
T093720,7,904.0,129.14285714285714
T093721,14,1188.5,84.89285714285714
T093722,7,660.0,94.28571428571429
T093723,11,786.0,71.45454545454545
T093724,11,995.0,90.45454545454545
T093725,11,889.5,80.86363636363636
T093726,10,1084.0,108.4
T093727,8,761.0,95.125
T093728,12,1666.75,138.89583333333334
T093729,15,2101.5,140.1
T09373,7,1002.5,143.21428571428572
T093730,17,1484.5,87.32352941176471
T093731,9,1127.5,125.27777777777777
T093732,12,1483.0,123.58333333333333
T093733,6,853.0,142.16666666666666
T093734,8,980.0,122.5
T093735,9,597.25,66.36111111111111
T093736,16,2201.0,137.5625
T093737,12,1548.0,129.0
T093738,10,991.5,99.15
T093739,8,1125.5,140.6875
T09374,11,1315.5,119.5909090909091
T093740,8,1362.5,170.3125
T093741,10,972.0,97.2
T093742,16,1566.75,97.921875
T093743,6,1005.25,167.54166666666666
T093744,10,836.75,83.675
T093745,8,993.5,124.1875
T093746,8,858.0,107.25
T093747,15,1748.0,116.53333333333333
T093748,11,1595.0,145.0
T093749,10,686.75,68.675
T09375,9,912.0,101.33333333333333
T093750,11,1287.5,117.04545454545455
T093751,8,937.5,117.1875
T093752,7,1055.5,150.78571428571428
T093753,9,1187.75,131.97222222222223
T093754,8,521.75,65.21875
T093755,10,947.0,94.7
T093756,10,1362.0,136.2
T093757,8,756.0,94.5
T093758,10,939.0,93.9
T093759,12,1347.0,112.25
T09376,5,477.75,95.55
T093760,5,486.75,97.35
T093761,9,514.25,57.138888888888886
T093762,10,1497.5,149.75
T093763,9,995.0,110.55555555555556
T093764,7,624.75,89.25
T093765,14,1602.25,114.44642857142857
T093766,11,1678.0,152.54545454545453
T093767,11,1284.5,116.77272727272727
T093768,15,1758.25,117.21666666666667
T093769,13,1533.5,117.96153846153847
T09377,11,963.75,87.61363636363636
T093770,9,1479.0,164.33333333333334
T093771,13,1694.5,130.34615384615384
T093772,9,615.0,68.33333333333333
T093773,11,1131.0,102.81818181818181
T093774,12,1366.25,113.85416666666667
T093775,8,783.0,97.875
T093776,13,1435.75,110.4423076923077
T093777,6,666.0,111.0
T093778,9,572.25,63.583333333333336
T093779,7,825.5,117.92857142857143
T09378,8,1126.75,140.84375
T093780,17,1781.0,104.76470588235294
T093781,8,854.0,106.75
T093782,13,1404.0,108.0
T093783,9,548.0,60.888888888888886
T093784,8,934.5,116.8125
T093785,12,884.0,73.66666666666667
T093786,7,797.5,113.92857142857143
T093787,15,1713.0,114.2
T093788,16,1949.25,121.828125
T093789,7,577.75,82.53571428571429
T09379,15,1385.25,92.35
T093790,5,939.0,187.8
T093791,10,1072.25,107.225
T093792,13,1176.5,90.5
T093793,10,820.5,82.05
T093794,7,673.75,96.25
T093795,12,1301.25,108.4375
T093796,9,888.25,98.69444444444444
T093797,12,1207.0,100.58333333333333
T093798,12,1209.5,100.79166666666667
T093799,7,727.25,103.89285714285714
T09380,9,1379.0,153.22222222222223
T093800,7,1016.75,145.25
T093801,7,906.0,129.42857142857142
T093802,6,582.0,97.0
T093803,12,1145.25,95.4375
T093804,11,768.0,69.81818181818181
T093805,6,714.0,119.0
T093806,10,848.5,84.85
T093807,10,1606.25,160.625
T093808,6,397.5,66.25
T093809,5,436.75,87.35
T09381,12,1416.0,118.0
T093810,5,317.0,63.4
T093811,7,523.0,74.71428571428571
T093812,12,995.5,82.95833333333333
T093813,14,1577.5,112.67857142857143
T093814,9,1123.5,124.83333333333333
T093815,8,705.0,88.125
T093816,7,644.75,92.10714285714286
T093817,9,1485.0,165.0
T093818,10,1368.25,136.825
T093819,14,1340.25,95.73214285714286
T09382,10,964.0,96.4
T093820,8,1263.75,157.96875
T093821,13,1319.0,101.46153846153847
T093822,10,730.25,73.025
T093823,9,554.0,61.55555555555556
T093824,14,1673.25,119.51785714285714
T093825,14,1760.75,125.76785714285714
T093826,7,645.75,92.25
T093827,15,1240.5,82.7
T093828,11,1704.0,154.9090909090909
T093829,9,1100.5,122.27777777777777
T09383,8,1153.0,144.125
T093830,7,569.25,81.32142857142857
T093831,9,1147.25,127.47222222222223
T093832,17,1386.25,81.54411764705883
T093833,15,1528.5,101.9
T093834,7,541.5,77.35714285714286
T093835,7,649.5,92.78571428571429
T093836,8,766.5,95.8125
T093837,12,1160.5,96.70833333333333
T093838,16,1648.5,103.03125
T093839,6,599.5,99.91666666666667
T09384,6,924.0,154.0
T093840,12,1555.0,129.58333333333334
T093841,9,781.5,86.83333333333333
T093842,5,502.25,100.45
T093843,7,754.25,107.75
T093844,12,1535.25,127.9375
T093845,14,1425.0,101.78571428571429
T093846,10,1079.5,107.95
T093847,13,1438.0,110.61538461538461
T093848,11,877.75,79.79545454545455
T093849,12,1558.5,129.875
T09385,6,262.25,43.708333333333336
T093850,6,915.5,152.58333333333334
T093851,9,692.5,76.94444444444444
T093852,10,1152.0,115.2
T093853,9,1024.75,113.86111111111111
T093854,10,1119.25,111.925
T093855,10,851.75,85.175
T093856,11,1274.0,115.81818181818181
T093857,8,885.0,110.625
T093858,9,1292.0,143.55555555555554
T093859,9,630.0,70.0
T09386,9,956.75,106.30555555555556
T093860,4,370.0,92.5
T093861,13,1483.0,114.07692307692308
T093862,7,1004.25,143.46428571428572
T093863,13,1609.25,123.78846153846153
T093864,7,700.0,100.0
T093865,16,1771.5,110.71875
T093866,10,1913.0,191.3
T093867,9,670.0,74.44444444444444
T093868,7,665.25,95.03571428571429
T093869,7,1201.5,171.64285714285714
T09387,11,1776.25,161.47727272727272
T093870,10,932.75,93.275
T093871,13,1497.25,115.17307692307692
T093872,8,1275.75,159.46875
T093873,14,1476.75,105.48214285714286
T093874,10,1370.25,137.025
T093875,7,602.75,86.10714285714286
T093876,7,778.25,111.17857142857143
T093877,5,478.5,95.7
T093878,9,1089.5,121.05555555555556
T093879,10,968.5,96.85
T09388,9,717.5,79.72222222222223
T093880,10,1598.0,159.8
T093881,10,1059.5,105.95
T093882,6,253.5,42.25
T093883,16,1527.5,95.46875
T093884,8,675.75,84.46875
T093885,4,580.0,145.0
T093886,10,1293.25,129.325
T093887,10,735.0,73.5
T093888,13,1525.0,117.3076923076923
T093889,14,1366.5,97.60714285714286
T09389,12,1902.5,158.54166666666666
T093890,16,1843.75,115.234375
T093891,9,974.0,108.22222222222223
T093892,18,1511.5,83.97222222222223
T093893,12,1243.25,103.60416666666667
T093894,11,1021.0,92.81818181818181
T093895,15,953.25,63.55
T093896,9,617.25,68.58333333333333
T093897,11,925.5,84.13636363636364
T093898,4,267.0,66.75
T093899,7,470.5,67.21428571428571
T09390,7,700.25,100.03571428571429
T093900,10,1031.5,103.15
T093901,6,707.0,117.83333333333333
T093902,5,773.5,154.7
T093903,5,559.0,111.8
T093904,15,1929.0,128.6
T093905,14,1266.0,90.42857142857143
T093906,10,867.0,86.7
T093907,9,1040.0,115.55555555555556
T093908,7,596.75,85.25
T093909,14,1660.25,118.58928571428571
T09391,10,1226.5,122.65
T093910,8,1070.0,133.75
T093911,10,1000.5,100.05
T093912,15,1535.75,102.38333333333334
T093913,10,966.5,96.65
T093914,10,1104.0,110.4
T093915,9,747.5,83.05555555555556
T093916,7,970.25,138.60714285714286
T093917,11,1198.75,108.97727272727273
T093918,8,1192.0,149.0
T093919,11,1503.75,136.70454545454547
T09392,8,1256.0,157.0
T093920,16,1617.5,101.09375
T093921,11,1195.75,108.70454545454545
T093922,12,1493.25,124.4375
T093923,6,1096.75,182.79166666666666
T093924,11,973.0,88.45454545454545
T093925,13,1595.5,122.73076923076923
T093926,19,2200.75,115.82894736842105
T093927,13,1166.75,89.75
T093928,9,1076.5,119.61111111111111
T093929,13,1016.0,78.15384615384616
T09393,7,557.5,79.64285714285714
T093930,11,1553.5,141.22727272727272
T093931,8,813.0,101.625
T093932,4,238.5,59.625
T093933,13,1330.0,102.3076923076923
T093934,7,1036.25,148.03571428571428
T093935,5,778.0,155.6
T093936,7,641.5,91.64285714285714
T093937,12,1169.0,97.41666666666667
T093938,11,1057.0,96.0909090909091
T093939,10,1128.0,112.8
T09394,11,1387.0,126.0909090909091
T093940,15,1247.25,83.15
T093941,12,1256.0,104.66666666666667
T093942,7,881.25,125.89285714285714
T093943,13,1810.0,139.23076923076923
T093944,10,1338.0,133.8
T093945,10,836.0,83.6
T093946,7,663.25,94.75
T093947,15,1682.0,112.13333333333334
T093948,10,1234.0,123.4
T093949,11,1309.0,119.0
T09395,13,1617.5,124.42307692307692
T093950,11,1958.0,178.0
T093951,11,968.75,88.06818181818181
T093952,6,601.0,100.16666666666667
T093953,10,837.75,83.775
T093954,10,792.75,79.275
T093955,10,1066.0,106.6
T093956,11,1068.5,97.13636363636364
T093957,13,1870.25,143.8653846153846
T093958,9,1194.5,132.72222222222223
T093959,6,345.75,57.625
T09396,10,869.25,86.925
T093960,12,1257.0,104.75
T093961,6,530.0,88.33333333333333
T093962,13,1491.0,114.6923076923077
T093963,9,1233.0,137.0
T093964,11,757.0,68.81818181818181
T093965,12,1026.5,85.54166666666667
T093966,8,1035.75,129.46875
T093967,13,1463.5,112.57692307692308
T093968,18,2281.0,126.72222222222223
